Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2012,Zona urbana,13/01/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,3,4,2,0,0,0,0,2,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,0.15,Nit,Col.lisió de vehicles en marxa,div
2012,Zona urbana,03/02/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,3,2,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Persona autoritzada,Doble sentit,Atropellament,Enllaç d'entrada o eixida,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,16.55,Tarda,Atropellament,div
2012,Carretera,29/02/2012,AP-7,"239,7",Tarragona,Tarragonès,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Sortida de via amb xoc o col·lisió,NA,Carretera,Sec i net,Carretera convencional,Altres,Rampa o pendent,"Calma, vent molt suau",Feiners,17.45,Tarda,Sortida de la calcada sense especificar,dill-dij
2012,Zona urbana,07/02/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,10.25,Matí,Atropellament,dill-dij
2012,Carretera,28/12/2012,AP-7,243,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,0,1,1,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Encalç,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,13.56,Matí,Col.lisió de vehicles en marxa,div
2012,Zona urbana,25/10/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,Si,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,21.5,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2012,Zona urbana,06/02/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,4,3,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.07,Matí,Atropellament,dill-dij
2012,Zona urbana,10/04/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,4,0,0,0,0,4,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,20.45,Tarda,Col.lisió de vehicles en marxa,dill-dij
2012,Zona urbana,24/05/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,2,0,2,3,1,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,13.1,Matí,Atropellament,dill-dij
2012,Carretera,19/12/2012,N-240,"3,8",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Sols norma prioritat de pas,Doble sentit,Encalç,Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,20.11,Tarda,Col.lisió de vehicles en marxa,dill-dij
2012,Carretera,16/03/2012,N-240,"4,4",Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,70,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,21.39,Tarda,Sortida de la calcada sense especificar,div
2012,Zona urbana,29/10/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,Si,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,9,Matí,Col.lisió de vehicles en marxa,dill-dij
2012,Zona urbana,22/07/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,17.5,Tarda,Altres,dg
2012,Carretera,02/06/2012,AP-7,"237,5",Tarragona,Tarragonès,Tarragona,1,0,2,3,3,0,0,0,0,2,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Pla,"Calma, vent molt suau",CapDeSetmana,16.42,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dis
2013,Zona urbana,03/07/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,0,1,1,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Carretera,29/12/2013,N-240,0,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,9.11,Matí,Atropellament,dg
2013,Zona urbana,17/04/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,3,2,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,17.5,Tarda,Atropellament,dill-dij
2013,Zona urbana,14/05/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia fosc",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16.34,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Zona urbana,07/05/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,2,1,0,0,0,1,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,15.2,Tarda,Atropellament,dill-dij
2013,Zona urbana,08/07/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20.35,Tarda,Atropellament,dill-dij
2013,Zona urbana,07/01/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,3,1,0,0,0,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,15.15,Tarda,Atropellament,dill-dij
2013,Zona urbana,11/01/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,11.15,Matí,Atropellament,div
2013,Zona urbana,05/06/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.5,Matí,Col.lisió de vehicles en marxa,dill-dij
2013,Zona urbana,20/03/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,3,0,0,0,1,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,13.32,Matí,Col.lisió de vehicles en marxa,dill-dij
2013,Zona urbana,19/12/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja forta,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,18.15,Tarda,Atropellament,dill-dij
2013,Carretera,23/10/2013,A-7,"1162,1",Tarragona,Tarragonès,Tarragona,1,0,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,"Ronda, cinturo o circumval.lacio",Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,16.5,Tarda,Sortida de la calcada sense especificar,dill-dij
2013,Zona urbana,20/06/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20.3,Tarda,Atropellament,dill-dij
2013,Zona urbana,05/04/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,Alba o capvespre,NA,Un sol sentit,Encalç,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,7.1,Matí,Col.lisió de vehicles en marxa,div
2013,Zona urbana,26/04/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.15,Tarda,Atropellament,div
2013,Carretera,08/10/2013,A-7,"1161,6",Tarragona,Tarragonès,Tarragona,1,0,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",Feiners,1.14,Nit,Atropellament,dill-dij
2013,Carretera,17/11/2013,N-340,"1172,9",Tarragona,Tarragonès,Tarragona,0,2,4,6,3,0,0,0,0,3,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja forta,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Canvi rasant,"Calma, vent molt suau",CapDeSetmana,18.15,Tarda,Col.lisió de vehicles en marxa,dg
2013,Carretera,23/10/2013,T-11,"15,1",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",Feiners,14.1,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Carretera,16/11/2013,A-7,1158,Tarragona,Tarragonès,Tarragona,0,1,2,3,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja forta,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",NA,Un sol sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,9.12,Matí,Col.lisió de vehicles en marxa,dis
2013,Zona urbana,16/12/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,21.45,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Carretera,26/12/2013,N-340a,"1157,2",Tarragona,Tarragonès,Tarragona,1,0,0,1,2,1,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,Vent fort,Feiners,4,Nit,Atropellament,dill-dij
2013,Carretera,29/03/2013,T-11,15,Tarragona,Tarragonès,Tarragona,0,1,2,3,1,0,0,0,0,1,0,0,0,40,No,No n'hi ha,Terraplé,No n'hi ha,Cons,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,Si,No,Si,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Doble sentit,Sortida de via amb xoc o col·lisió,Giratòria,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,20.37,Tarda,Sortida de la calcada sense especificar,div
2013,Carretera,13/03/2013,TP-2039,"4,8",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,17.49,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,22/02/2014,A-7,1162,Tarragona,Tarragonès,Tarragona,1,0,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,22.12,Nit,Sortida de la calcada sense especificar,dis
2014,Carretera,15/12/2014,N-340,"1172,4",Tarragona,Tarragonès,Tarragona,1,1,1,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,Accident trànsit anterior,Pluja dèbil,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,14.23,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,22/12/2014,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,10.45,Matí,Atropellament,dill-dij
2014,Carretera,31/05/2014,TP-2031,"0,2",Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1,Nit,Bolcada a la calcada,dis
2014,Zona urbana,16/06/2014,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.07,Tarda,Atropellament,dill-dij
2014,Zona urbana,22/12/2014,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Atropellament,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.53,Matí,Atropellament,dill-dij
2014,Zona urbana,20/06/2014,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,10.3,Matí,Atropellament,div
